instruction      memory address   data in  expected address exp data R W clks
1001000011101010,0000000000000101,01111011,0000000000000101,--------,0,1,01
1001000011111010,0000000000000100,00110111,0000000000000100,--------,0,1,01
1001000100001010,0000000000000011,00001010,0000000000000011,--------,0,1,01
1001000100011010,0000000000000010,00001010,0000000000000010,--------,0,1,01
1001000100101010,0000000000000001,00110111,0000000000000001,--------,0,1,01
1001000100111010,0000000000000000,01111011,0000000000000000,--------,0,1,01
1001000101001010,1111111111111111,11100000,1111111111111111,--------,0,1,01
1001000101011010,1111111111111110,01011011,1111111111111110,--------,0,1,01
1001000101101010,1111111111111101,01011010,1111111111111101,--------,0,1,01
1001000101111010,1111111111111100,00000000,1111111111111100,--------,0,1,01
1001000110001010,1111111111111011,11111111,1111111111111011,--------,0,1,01
1001000110011010,1111111111111010,11111110,1111111111111010,--------,0,1,01
1001000110101010,1111111111111001,01000010,1111111111111001,--------,0,1,01
1001000110111010,1111111111111000,01001110,1111111111111000,--------,0,1,01
1001000111101010,1111111111110111,11010011,1111111111110111,--------,0,1,01
1001000111111010,1111111111110110,11000110,1111111111110110,--------,0,1,01
1001000000001010,1111111111110101,10110000,1111111111110101,--------,0,1,01
1001001000001010,1111111111110100,10110000,1111111111110100,10110000,1,0,01
1001001000011010,1111111111110011,10110000,1111111111110011,10110000,1,0,01
1001001000101010,1111111111110010,00010110,1111111111110010,00010110,1,0,01
1001001000111010,1111111111110001,10110000,1111111111110001,10110000,1,0,01
1001001001001010,1111111111110000,11001000,1111111111110000,11001000,1,0,01
1001001001011010,1111111111101111,11110101,1111111111101111,11110101,1,0,01
1001001001101010,1111111111101110,01001110,1111111111101110,01001110,1,0,01
1001001001111010,1111111111101101,01000010,1111111111101101,01000010,1,0,01
1001001010001010,1111111111101100,11111110,1111111111101100,11111110,1,0,01
1001001010011010,1111111111101011,11111111,1111111111101011,11111111,1,0,01
1001001010101010,1111111111101010,00000000,1111111111101010,00000000,1,0,01
1001001010111010,1111111111101001,01011010,1111111111101001,01011010,1,0,01
1001001011001010,1111111111101000,01011011,1111111111101000,01011011,1,0,01
1001001011011010,1111111111100111,11100000,1111111111100111,11100000,1,0,01
1001001011101010,1111111111100110,01111011,1111111111100110,01111011,1,0,01
1001001011111010,1111111111100101,00110111,1111111111100101,00110111,1,0,01
1000001101101000,1111111111100101,01011010,1111111111100101,--------,1,0,01
1000000101011000,1111111111100101,01011010,1111111111100101,--------,0,1,01
1001001100001010,1111111111100100,00001010,1111111111100100,00001010,1,0,01
1001001100011010,1111111111100011,00001010,1111111111100011,00001010,1,0,01
1001001100101010,1111111111100010,00110111,1111111111100010,00110111,1,0,01
1001001100111010,1111111111100001,01111011,1111111111100001,01111011,1,0,01
1001001101001010,1111111111100000,11100000,1111111111100000,11100000,1,0,01
1001001101011010,1111111111011111,01011010,1111111111011111,01011010,1,0,01
1001001101101010,1111111111011110,01011010,1111111111011110,01011010,1,0,01
1001001101111010,1111111111011101,00000000,1111111111011101,00000000,1,0,01
1001001110001010,1111111111011100,11111111,1111111111011100,11111111,1,0,01
1001001110011010,1111111111011011,11111110,1111111111011011,11111110,1,0,01
1001001110101010,1111111111011010,01000010,1111111111011010,01000010,1,0,01
1001001110111010,1111111111011001,01001110,1111111111011001,01001110,1,0,01
1001001111101010,1111111111011000,11010011,1111111111011000,11010011,1,0,01
1001001111111010,1111111111010111,11000110,1111111111010111,11000110,1,0,01
1001000000011001,1111111111010111,11000110,1111111111010111,--------,0,1,01
1001000000101001,1111111111011000,11010011,1111111111011000,--------,0,1,01
1001000000111001,1111111111011001,01001110,1111111111011001,--------,0,1,01
1001000001001001,1111111111011010,01000010,1111111111011010,--------,0,1,01
1001000001011001,1111111111011011,11111110,1111111111011011,--------,0,1,01
1001000001101001,1111111111011100,11111111,1111111111011100,--------,0,1,01
1001000001111001,1111111111011101,00000000,1111111111011101,--------,0,1,01
1001000010001001,1111111111011110,01011010,1111111111011110,--------,0,1,01
1001000010011001,1111111111011111,01011010,1111111111011111,--------,0,1,01
1001000010101001,1111111111100000,11100000,1111111111100000,--------,0,1,01
1001000010111001,1111111111100001,01111011,1111111111100001,--------,0,1,01
1001000011001001,1111111111100010,00110111,1111111111100010,--------,0,1,01
1001000011011001,1111111111100011,00001010,1111111111100011,--------,0,1,01
1001000011101001,1111111111100100,00001010,1111111111100100,--------,0,1,01
1001000011111001,1111111111100101,01011010,1111111111100101,--------,0,1,01
1001000100001001,1111111111100110,01111011,1111111111100110,--------,0,1,01
1001000100011001,1111111111100111,11100000,1111111111100111,--------,0,1,01
1001000100101001,1111111111101000,01011011,1111111111101000,--------,0,1,01
1001000100111001,1111111111101001,01011010,1111111111101001,--------,0,1,01
1001000101001001,1111111111101010,00000000,1111111111101010,--------,0,1,01
1001000101011001,1111111111101011,11111111,1111111111101011,--------,0,1,01
1001000101101001,1111111111101100,11111110,1111111111101100,--------,0,1,01
1001000101111001,1111111111101101,01000010,1111111111101101,--------,0,1,01
1001000110001001,1111111111101110,01001110,1111111111101110,--------,0,1,01
1001000110011001,1111111111101111,11110101,1111111111101111,--------,0,1,01
1001000110101001,1111111111110000,11001000,1111111111110000,--------,0,1,01
1001000110111001,1111111111110001,10110000,1111111111110001,--------,0,1,01
1001000111101001,1111111111110010,00010110,1111111111110010,--------,0,1,01
1001000111111001,1111111111110011,10110000,1111111111110011,--------,0,1,01
1001000000001001,1111111111110100,10110000,1111111111110100,--------,0,1,01
1000001000010000,1011000000010110,11000110,1011000000010110,--------,1,0,01
1000000000000000,1011000000010110,11000110,1011000000010110,--------,0,1,01
1000001000100000,1011000000010110,11010011,1011000000010110,--------,1,0,01
1000000000010000,1011000000010110,11010011,1011000000010110,--------,0,1,01
1000001000110000,1011000000010110,01001110,1011000000010110,--------,1,0,01
1000000000100000,1011000000010110,01001110,1011000000010110,--------,0,1,01
1000001001000000,1011000000010110,01000010,1011000000010110,--------,1,0,01
1000000000110000,1011000000010110,01000010,1011000000010110,--------,0,1,01
1000001001010000,1011000000010110,11111110,1011000000010110,--------,1,0,01
1000000001000000,1011000000010110,11111110,1011000000010110,--------,0,1,01
1000001001100000,1011000000010110,11111111,1011000000010110,--------,1,0,01
1000000001010000,1011000000010110,11111111,1011000000010110,--------,0,1,01
1000001001110000,1011000000010110,00000000,1011000000010110,--------,1,0,01
1000000001100000,1011000000010110,00000000,1011000000010110,--------,0,1,01
1000001010000000,1011000000010110,01011010,1011000000010110,--------,1,0,01
1000000001110000,1011000000010110,01011010,1011000000010110,--------,0,1,01
1000001010010000,1011000000010110,01011010,1011000000010110,--------,1,0,01
1000000010000000,1011000000010110,01011010,1011000000010110,--------,0,1,01
1000001010100000,1011000000010110,11100000,1011000000010110,--------,1,0,01
1000000010010000,1011000000010110,11100000,1011000000010110,--------,0,1,01
1000001010110000,1011000000010110,01111011,1011000000010110,--------,1,0,01
1000000010100000,1011000000010110,01111011,1011000000010110,--------,0,1,01
1000001011000000,1011000000010110,00110111,1011000000010110,--------,1,0,01
1000000010110000,1011000000010110,00110111,1011000000010110,--------,0,1,01
1000001011010000,1011000000010110,00001010,1011000000010110,--------,1,0,01
1000000011000000,1011000000010110,00001010,1011000000010110,--------,0,1,01
1000001011100000,1011000000010110,00001010,1011000000010110,--------,1,0,01
1000000011010000,1011000000010110,00001010,1011000000010110,--------,0,1,01
1000001011110000,1011000000010110,01011010,1011000000010110,--------,1,0,01
1000000011100000,1011000000010110,01011010,1011000000010110,--------,0,1,01
1000001100000000,1011000000010110,01111011,1011000000010110,--------,1,0,01
1000000011110000,1011000000010110,01111011,1011000000010110,--------,0,1,01
1000001100010000,1011000000010110,11100000,1011000000010110,--------,1,0,01
1000000100000000,1011000000010110,11100000,1011000000010110,--------,0,1,01
1000001100100000,1011000000010110,01011011,1011000000010110,--------,1,0,01
1000000100010000,1011000000010110,01011011,1011000000010110,--------,0,1,01
1000001100110000,1011000000010110,01011010,1011000000010110,--------,1,0,01
1000000100100000,1011000000010110,01011010,1011000000010110,--------,0,1,01
1000001101000000,1011000000010110,00000000,1011000000010110,--------,1,0,01
1000000100110000,1011000000010110,00000000,1011000000010110,--------,0,1,01
1000001101010000,1011000000010110,11111111,1011000000010110,--------,1,0,01
1000000101000000,1011000000010110,11111111,1011000000010110,--------,0,1,01
1000001101100000,1011000000010110,11111110,1011000000010110,--------,1,0,01
1000000101010000,1011000000010110,11111110,1011000000010110,--------,0,1,01
1000001101110000,1011000000010110,01000010,1011000000010110,--------,1,0,01
1000000101100000,1011000000010110,01000010,1011000000010110,--------,0,1,01
1000001110000000,1011000000010110,01001110,1011000000010110,--------,1,0,01
1000000101110000,1011000000010110,01001110,1011000000010110,--------,0,1,01
1000001110010000,1011000000010110,11110101,1011000000010110,--------,1,0,01
1000000110000000,1011000000010110,11110101,1011000000010110,--------,0,1,01
1000001110100000,1011000000010110,11001000,1011000000010110,--------,1,0,01
1000000110010000,1011000000010110,11001000,1011000000010110,--------,0,1,01
1000001110110000,1011000000010110,10110000,1011000000010110,--------,1,0,01
1000000110100000,1011000000010110,10110000,1011000000010110,--------,0,1,01
1000001111000000,1011000000010110,11110101,1011000000010110,--------,1,0,01
1000000110110000,1011000000010110,11110101,1011000000010110,--------,0,1,01
1000001111010000,1011000000010110,11111111,1011000000010110,--------,1,0,01
1000000111000000,1011000000010110,11111111,1011000000010110,--------,0,1,01
1000001111100000,1011000000010110,00010110,1011000000010110,--------,1,0,01
1000000111010000,1011000000010110,00010110,1011000000010110,--------,0,1,01
1000001111110000,1011000000010110,10110000,1011000000010110,--------,1,0,01
1000000111100000,1011000000010110,10110000,1011000000010110,--------,0,1,01
1000001000000000,1011000010110000,11000110,1011000010110000,--------,1,0,01
1000000111110000,1011000010110000,11000110,1011000010110000,--------,0,1,01
1110111111101010,0000000000000000,11111010,----------------,--------,1,1,00
1110000011110000,0000000000000000,00000000,----------------,--------,1,1,00
1001001000000001,0000000011111010,11000110,0000000011111010,11000110,1,0,01
1001001000010001,0000000011111011,11010011,0000000011111011,11010011,1,0,01
1001001000100001,0000000011111100,01001110,0000000011111100,01001110,1,0,01
1001001000110001,0000000011111101,01000010,0000000011111101,01000010,1,0,01
1001001001000001,0000000011111110,11111110,0000000011111110,11111110,1,0,01
1001001001010001,0000000011111111,11111111,0000000011111111,11111111,1,0,01
1001001001100001,0000000100000000,00000000,0000000100000000,00000000,1,0,01
1001001001110001,0000000100000001,01011010,0000000100000001,01011010,1,0,01
1001001010000001,0000000100000010,01011010,0000000100000010,01011010,1,0,01
1001001010010001,0000000100000011,11100000,0000000100000011,11100000,1,0,01
1001001010100001,0000000100000100,01111011,0000000100000100,01111011,1,0,01
1001001010110001,0000000100000101,00110111,0000000100000101,00110111,1,0,01
1001001011000001,0000000100000110,00001010,0000000100000110,00001010,1,0,01
1001001011010001,0000000100000111,00001010,0000000100000111,00001010,1,0,01
1001001011100001,0000000100001000,01011010,0000000100001000,01011010,1,0,01
1001001011110001,0000000100001001,01111011,0000000100001001,01111011,1,0,01
1000001101100000,0000000100001010,01000010,0000000100001010,--------,1,0,01
1000000101010000,0000000100001010,01000010,0000000100001010,--------,0,1,01
1001001100000001,0000000100001010,11100000,0000000100001010,11100000,1,0,01
1001001100010001,0000000100001011,01011011,0000000100001011,01011011,1,0,01
1001001100100001,0000000100001100,01011010,0000000100001100,01011010,1,0,01
1001001100110001,0000000100001101,00000000,0000000100001101,00000000,1,0,01
1001001101000001,0000000100001110,11111111,0000000100001110,11111111,1,0,01
1001001101010001,0000000100001111,01000010,0000000100001111,01000010,1,0,01
1001001101100001,0000000100010000,01000010,0000000100010000,01000010,1,0,01
1001001101110001,0000000100010001,01001110,0000000100010001,01001110,1,0,01
1001001110000001,0000000100010010,11110101,0000000100010010,11110101,1,0,01
1001001110010001,0000000100010011,11001000,0000000100010011,11001000,1,0,01
1001001110100001,0000000100010100,10110000,0000000100010100,10110000,1,0,01
1001001110110001,0000000100010101,11110101,0000000100010101,11110101,1,0,01
1001001111000001,0000000100010110,11111111,0000000100010110,11111111,1,0,01
1001001111010001,0000000100010111,00010110,0000000100010111,00010110,1,0,01
1001000000010010,0000000100010111,00010110,0000000100010111,--------,0,1,01
1001000000100010,0000000100010110,11111111,0000000100010110,--------,0,1,01
1001000000110010,0000000100010101,11110101,0000000100010101,--------,0,1,01
1001000001000010,0000000100010100,10110000,0000000100010100,--------,0,1,01
1001000001010010,0000000100010011,11001000,0000000100010011,--------,0,1,01
1001000001100010,0000000100010010,11110101,0000000100010010,--------,0,1,01
1001000001110010,0000000100010001,01001110,0000000100010001,--------,0,1,01
1001000010000010,0000000100010000,01000010,0000000100010000,--------,0,1,01
1001000010010010,0000000100001111,01000010,0000000100001111,--------,0,1,01
1001000010100010,0000000100001110,11111111,0000000100001110,--------,0,1,01
1001000010110010,0000000100001101,00000000,0000000100001101,--------,0,1,01
1001000011000010,0000000100001100,01011010,0000000100001100,--------,0,1,01
1001000011010010,0000000100001011,01011011,0000000100001011,--------,0,1,01
1001000011100010,0000000100001010,11100000,0000000100001010,--------,0,1,01
1001000011110010,0000000100001001,01111011,0000000100001001,--------,0,1,01
1001000100000010,0000000100001000,01011010,0000000100001000,--------,0,1,01
1001000100010010,0000000100000111,00001010,0000000100000111,--------,0,1,01
1001000100100010,0000000100000110,00001010,0000000100000110,--------,0,1,01
1001000100110010,0000000100000101,00110111,0000000100000101,--------,0,1,01
1001000101000010,0000000100000100,01111011,0000000100000100,--------,0,1,01
1001000101010010,0000000100000011,11100000,0000000100000011,--------,0,1,01
1001000101100010,0000000100000010,01011010,0000000100000010,--------,0,1,01
1001000101110010,0000000100000001,01011010,0000000100000001,--------,0,1,01
1001000110000010,0000000100000000,00000000,0000000100000000,--------,0,1,01
1001000110010010,0000000011111111,11111111,0000000011111111,--------,0,1,01
1001000110100010,0000000011111110,11111110,0000000011111110,--------,0,1,01
1001000110110010,0000000011111101,01000010,0000000011111101,--------,0,1,01
1001000111000010,0000000011111100,01001110,0000000011111100,--------,0,1,01
1001000111010010,0000000011111011,11010011,0000000011111011,--------,0,1,01
1001000000000010,0000000011111010,11000110,0000000011111010,--------,0,1,01
1001001000000010,0000000011111001,11000110,0000000011111001,11000110,1,0,01
1001001000010010,0000000011111000,00010110,0000000011111000,00010110,1,0,01
1001001000100010,0000000011110111,11111111,0000000011110111,11111111,1,0,01
1001001000110010,0000000011110110,11110101,0000000011110110,11110101,1,0,01
1001001001000010,0000000011110101,10110000,0000000011110101,10110000,1,0,01
1001001001010010,0000000011110100,11001000,0000000011110100,11001000,1,0,01
1001001001100010,0000000011110011,11110101,0000000011110011,11110101,1,0,01
1001001001110010,0000000011110010,01001110,0000000011110010,01001110,1,0,01
1001001010000010,0000000011110001,01000010,0000000011110001,01000010,1,0,01
1001001010010010,0000000011110000,01000010,0000000011110000,01000010,1,0,01
1001001010100010,0000000011101111,11111111,0000000011101111,11111111,1,0,01
1001001010110010,0000000011101110,00000000,0000000011101110,00000000,1,0,01
1001001011000010,0000000011101101,01011010,0000000011101101,01011010,1,0,01
1001001011010010,0000000011101100,01011011,0000000011101100,01011011,1,0,01
1001001011100010,0000000011101011,11100000,0000000011101011,11100000,1,0,01
1001001011110010,0000000011101010,01111011,0000000011101010,01111011,1,0,01
1001001100000010,0000000011101001,01011010,0000000011101001,01011010,1,0,01
1001001100010010,0000000011101000,00001010,0000000011101000,00001010,1,0,01
1001001100100010,0000000011100111,00001010,0000000011100111,00001010,1,0,01
1001001100110010,0000000011100110,00110111,0000000011100110,00110111,1,0,01
1001001101000010,0000000011100101,01111011,0000000011100101,01111011,1,0,01
1001001101010010,0000000011100100,11100000,0000000011100100,11100000,1,0,01
1001001101100010,0000000011100011,01011010,0000000011100011,01011010,1,0,01
1001001101110010,0000000011100010,01011010,0000000011100010,01011010,1,0,01
1001001110000010,0000000011100001,00000000,0000000011100001,00000000,1,0,01
1001001110010010,0000000011100000,11111111,0000000011100000,11111111,1,0,01
1001001110100010,0000000011011111,11111110,0000000011011111,11111110,1,0,01
1001001110110010,0000000011011110,01000010,0000000011011110,01000010,1,0,01
1001001111000010,0000000011011101,01001110,0000000011011101,01001110,1,0,01
1001001111010010,0000000011011100,11010011,0000000011011100,11010011,1,0,01
1001000000010001,0000000011011100,11010011,0000000011011100,--------,0,1,01
1001000000100001,0000000011011101,01001110,0000000011011101,--------,0,1,01
1001000000110001,0000000011011110,01000010,0000000011011110,--------,0,1,01
1001000001000001,0000000011011111,11111110,0000000011011111,--------,0,1,01
1001000001010001,0000000011100000,11111111,0000000011100000,--------,0,1,01
1001000001100001,0000000011100001,00000000,0000000011100001,--------,0,1,01
1001000001110001,0000000011100010,01011010,0000000011100010,--------,0,1,01
1001000010000001,0000000011100011,01011010,0000000011100011,--------,0,1,01
1001000010010001,0000000011100100,11100000,0000000011100100,--------,0,1,01
1001000010100001,0000000011100101,01111011,0000000011100101,--------,0,1,01
1001000010110001,0000000011100110,00110111,0000000011100110,--------,0,1,01
1001000011000001,0000000011100111,00001010,0000000011100111,--------,0,1,01
1001000011010001,0000000011101000,00001010,0000000011101000,--------,0,1,01
1001000011100001,0000000011101001,01011010,0000000011101001,--------,0,1,01
1001000011110001,0000000011101010,01111011,0000000011101010,--------,0,1,01
1001000100000001,0000000011101011,11100000,0000000011101011,--------,0,1,01
1001000100010001,0000000011101100,01011011,0000000011101100,--------,0,1,01
1001000100100001,0000000011101101,01011010,0000000011101101,--------,0,1,01
1001000100110001,0000000011101110,00000000,0000000011101110,--------,0,1,01
1001000101000001,0000000011101111,11111111,0000000011101111,--------,0,1,01
1001000101010001,0000000011110000,01000010,0000000011110000,--------,0,1,01
1001000101100001,0000000011110001,01000010,0000000011110001,--------,0,1,01
1001000101110001,0000000011110010,01001110,0000000011110010,--------,0,1,01
1001000110000001,0000000011110011,11110101,0000000011110011,--------,0,1,01
1001000110010001,0000000011110100,11001000,0000000011110100,--------,0,1,01
1001000110100001,0000000011110101,10110000,0000000011110101,--------,0,1,01
1001000110110001,0000000011110110,11110101,0000000011110110,--------,0,1,01
1001000111000001,0000000011110111,11111111,0000000011110111,--------,0,1,01
1001000111010001,0000000011111000,00010110,0000000011111000,--------,0,1,01
1001000000000001,0000000011111001,11000110,0000000011111001,--------,0,1,01
1110111111000101,0000000000000000,11110101,----------------,--------,1,1,00
1110110011011000,0000000000000000,11001000,----------------,--------,1,1,00
1000001000001000,1100100011110101,11000110,1100100011110101,11000110,1,0,01
1000001000001001,1100100011110110,11000110,1100100011110110,11000110,1,0,01
1000001000011010,1100100011110111,11010011,1100100011110111,11010011,1,0,01
1000001000011011,1100100011111000,11010011,1100100011111000,11010011,1,0,01
1000001000101100,1100100011111001,01001110,1100100011111001,01001110,1,0,01
1000001000101101,1100100011111010,01001110,1100100011111010,01001110,1,0,01
1000001000111110,1100100011111011,01000010,1100100011111011,01000010,1,0,01
1000001000111111,1100100011111100,01000010,1100100011111100,01000010,1,0,01
1000011001001000,1100100011111101,11111110,1100100011111101,11111110,1,0,01
1000011001001001,1100100011111110,11111110,1100100011111110,11111110,1,0,01
1000011001011010,1100100011111111,11111111,1100100011111111,11111111,1,0,01
1000011001011011,1100100100000000,11111111,1100100100000000,11111111,1,0,01
1000011001101100,1100100100000001,00000000,1100100100000001,00000000,1,0,01
1000011001101101,1100100100000010,00000000,1100100100000010,00000000,1,0,01
1000011001111110,1100100100000011,01011010,1100100100000011,01011010,1,0,01
1000011001111111,1100100100000100,01011010,1100100100000100,01011010,1,0,01
1000101010001000,1100100100000101,01011010,1100100100000101,01011010,1,0,01
1000101010001001,1100100100000110,01011010,1100100100000110,01011010,1,0,01
1000101010011010,1100100100000111,11100000,1100100100000111,11100000,1,0,01
1000101010011011,1100100100001000,11100000,1100100100001000,11100000,1,0,01
1000101010101100,1100100100001001,01111011,1100100100001001,01111011,1,0,01
1000101010101101,1100100100001010,01111011,1100100100001010,01111011,1,0,01
1000101010111110,1100100100001011,00110111,1100100100001011,00110111,1,0,01
1000101010111111,1100100100001100,00110111,1100100100001100,00110111,1,0,01
1000111011001000,1100100100001101,00001010,1100100100001101,00001010,1,0,01
1000111011001001,1100100100001110,00001010,1100100100001110,00001010,1,0,01
1000111011011010,1100100100001111,00001010,1100100100001111,00001010,1,0,01
1000111011011011,1100100100010000,00001010,1100100100010000,00001010,1,0,01
1000111011101100,1100100100010001,01011010,1100100100010001,01011010,1,0,01
1000111011101101,1100100100010010,01011010,1100100100010010,01011010,1,0,01
1000111011111110,1100100100010011,01111011,1100100100010011,01111011,1,0,01
1000111011111111,1100100100010100,01111011,1100100100010100,01111011,1,0,01
1010001100001000,1100100100010101,11100000,1100100100010101,11100000,1,0,01
1010001100001001,1100100100010110,11100000,1100100100010110,11100000,1,0,01
1010001100011010,1100100100010111,01011011,1100100100010111,01011011,1,0,01
1010001100011011,1100100100011000,01011011,1100100100011000,01011011,1,0,01
1010001100101100,1100100100011001,01011010,1100100100011001,01011010,1,0,01
1010001100101101,1100100100011010,01011010,1100100100011010,01011010,1,0,01
1010001100111110,1100100100011011,00000000,1100100100011011,00000000,1,0,01
1010001100111111,1100100100011100,00000000,1100100100011100,00000000,1,0,01
1010011101001000,1100100100011101,11111111,1100100100011101,11111111,1,0,01
1010011101001001,1100100100011110,11111111,1100100100011110,11111111,1,0,01
1010011101011010,1100100100011111,01000010,1100100100011111,01000010,1,0,01
1010011101011011,1100100100100000,01000010,1100100100100000,01000010,1,0,01
1010011101101100,1100100100100001,01000010,1100100100100001,01000010,1,0,01
1010011101101101,1100100100100010,01000010,1100100100100010,01000010,1,0,01
1010011101111110,1100100100100011,01001110,1100100100100011,01001110,1,0,01
1010011101111111,1100100100100100,01001110,1100100100100100,01001110,1,0,01
1010101110001000,1100100100100101,11110101,1100100100100101,11110101,1,0,01
1010101110001001,1100100100100110,11110101,1100100100100110,11110101,1,0,01
1010101110011010,1100100100100111,11001000,1100100100100111,11001000,1,0,01
1010101110011011,1100100100101000,11001000,1100100100101000,11001000,1,0,01
1010101110101100,1100100100101001,10110000,1100100100101001,10110000,1,0,01
1010101110101101,1100100100101010,10110000,1100100100101010,10110000,1,0,01
1010101110111110,1100100100101011,11110101,1100100100101011,11110101,1,0,01
1010101110111111,1100100100101100,11110101,1100100100101100,11110101,1,0,01
1010111111101000,1100100100101101,11111010,1100100100101101,11111010,1,0,01
1010111111101001,1100100100101110,11111010,1100100100101110,11111010,1,0,01
1010111111111010,1100100100101111,00000000,1100100100101111,00000000,1,0,01
1010111111111011,1100100100110000,00000000,1100100100110000,00000000,1,0,01
1010111000001100,1100100100110001,11000110,1100100100110001,11000110,1,0,01
1010111000001101,1100100100110010,11000110,1100100100110010,11000110,1,0,01
1010111000011110,1100100100110011,11010011,1100100100110011,11010011,1,0,01
1010111000011111,1100100100110100,11010011,1100100100110100,11010011,1,0,01
1000000000011000,1100100011110101,11000110,1100100011110101,--------,0,1,01
1000000000101001,1100100011110110,11000110,1100100011110110,--------,0,1,01
1000000000111010,1100100011110111,11010011,1100100011110111,--------,0,1,01
1000000001001011,1100100011111000,11010011,1100100011111000,--------,0,1,01
1000000001011100,1100100011111001,01001110,1100100011111001,--------,0,1,01
1000000001101101,1100100011111010,01001110,1100100011111010,--------,0,1,01
1000000001111110,1100100011111011,01000010,1100100011111011,--------,0,1,01
1000000010001111,1100100011111100,01000010,1100100011111100,--------,0,1,01
1000010010011000,1100100011111101,11111110,1100100011111101,--------,0,1,01
1000010010101001,1100100011111110,11111110,1100100011111110,--------,0,1,01
1000010010111010,1100100011111111,11111111,1100100011111111,--------,0,1,01
1000010011001011,1100100100000000,11111111,1100100100000000,--------,0,1,01
1000010011011100,1100100100000001,00000000,1100100100000001,--------,0,1,01
1000010011101101,1100100100000010,00000000,1100100100000010,--------,0,1,01
1000010011111110,1100100100000011,01011010,1100100100000011,--------,0,1,01
1000010100001111,1100100100000100,01011010,1100100100000100,--------,0,1,01
1000100100011000,1100100100000101,01011010,1100100100000101,--------,0,1,01
1000100100101001,1100100100000110,01011010,1100100100000110,--------,0,1,01
1000100100111010,1100100100000111,11100000,1100100100000111,--------,0,1,01
1000100101001011,1100100100001000,11100000,1100100100001000,--------,0,1,01
1000100101011100,1100100100001001,01111011,1100100100001001,--------,0,1,01
1000100101101101,1100100100001010,01111011,1100100100001010,--------,0,1,01
1000100101111110,1100100100001011,00110111,1100100100001011,--------,0,1,01
1000100110001111,1100100100001100,00110111,1100100100001100,--------,0,1,01
1000110110011000,1100100100001101,00001010,1100100100001101,--------,0,1,01
1000110110101001,1100100100001110,00001010,1100100100001110,--------,0,1,01
1000110110111010,1100100100001111,00001010,1100100100001111,--------,0,1,01
1000110111101011,1100100100010000,00001010,1100100100010000,--------,0,1,01
1000110111111100,1100100100010001,01011010,1100100100010001,--------,0,1,01
1000110000001101,1100100100010010,01011010,1100100100010010,--------,0,1,01
1000110000011110,1100100100010011,01111011,1100100100010011,--------,0,1,01
1000110000101111,1100100100010100,01111011,1100100100010100,--------,0,1,01
1010000000111000,1100100100010101,11100000,1100100100010101,--------,0,1,01
1010000001001001,1100100100010110,11100000,1100100100010110,--------,0,1,01
1010000001011010,1100100100010111,01011011,1100100100010111,--------,0,1,01
1010000001101011,1100100100011000,01011011,1100100100011000,--------,0,1,01
1010000001111100,1100100100011001,01011010,1100100100011001,--------,0,1,01
1010000010001101,1100100100011010,01011010,1100100100011010,--------,0,1,01
1010000010011110,1100100100011011,00000000,1100100100011011,--------,0,1,01
1010000010101111,1100100100011100,00000000,1100100100011100,--------,0,1,01
1010010010111000,1100100100011101,11111111,1100100100011101,--------,0,1,01
1010010011001001,1100100100011110,11111111,1100100100011110,--------,0,1,01
1010010011011010,1100100100011111,01000010,1100100100011111,--------,0,1,01
1010010011101011,1100100100100000,01000010,1100100100100000,--------,0,1,01
1010010011111100,1100100100100001,01000010,1100100100100001,--------,0,1,01
1010010100001101,1100100100100010,01000010,1100100100100010,--------,0,1,01
1010010100011110,1100100100100011,01001110,1100100100100011,--------,0,1,01
1010010100101111,1100100100100100,01001110,1100100100100100,--------,0,1,01
1010100100111000,1100100100100101,11110101,1100100100100101,--------,0,1,01
1010100101001001,1100100100100110,11110101,1100100100100110,--------,0,1,01
1010100101011010,1100100100100111,11001000,1100100100100111,--------,0,1,01
1010100101101011,1100100100101000,11001000,1100100100101000,--------,0,1,01
1010100101111100,1100100100101001,10110000,1100100100101001,--------,0,1,01
1010100110001101,1100100100101010,10110000,1100100100101010,--------,0,1,01
1010100110011110,1100100100101011,11110101,1100100100101011,--------,0,1,01
1010100110101111,1100100100101100,11110101,1100100100101100,--------,0,1,01
1010110110111000,1100100100101101,11111010,1100100100101101,--------,0,1,01
1010110111101001,1100100100101110,11111010,1100100100101110,--------,0,1,01
1010110111111010,1100100100101111,00000000,1100100100101111,--------,0,1,01
1010110000001011,1100100100110000,00000000,1100100100110000,--------,0,1,01
1010110000011100,1100100100110001,11000110,1100100100110001,--------,0,1,01
1010110000101101,1100100100110010,11000110,1100100100110010,--------,0,1,01
1010110000111110,1100100100110011,11010011,1100100100110011,--------,0,1,01
1010110001001111,1100100100110100,11010011,1100100100110100,--------,0,1,01
1110111111100101,0000000000000000,11110101,----------------,--------,1,1,00
1110110011111000,0000000000000000,11001000,----------------,--------,1,1,00
1000001000000000,1100100011110101,00000000,1100100011110101,00000000,1,0,01
1000001000000001,1100100011110110,00000000,1100100011110110,00000000,1,0,01
1000001000010010,1100100011110111,11000110,1100100011110111,11000110,1,0,01
1000001000010011,1100100011111000,11000110,1100100011111000,11000110,1,0,01
1000001000100100,1100100011111001,11000110,1100100011111001,11000110,1,0,01
1000001000100101,1100100011111010,11000110,1100100011111010,11000110,1,0,01
1000001000110110,1100100011111011,11010011,1100100011111011,11010011,1,0,01
